Electronic Data Systems,H. Ross Perot,3,Jeopardy Pavlovs
Elementary Particles,the electrons,3,Jeopardy Pavlovs
Elinor And Marianne,Sense and Sensibility,3,Jeopardy Pavlovs
Elinor Dashwood,Sense and Sensibility,3,Jeopardy Pavlovs
Elizabeth Barrett,Robert Browning,3,Jeopardy Pavlovs
Elizabeth Bennet,Pride and Prejudice,3,Jeopardy Pavlovs
Elizabeth Berkley,Showgirls,3,Jeopardy Pavlovs
Elizabeth Bloomer,Betty Ford,3,Jeopardy Pavlovs
Elizabeth I,"Mary, Queen of Scots",4,Jeopardy Pavlovs
Elizabethan Courtier,Sir Walter Raleigh,5,Jeopardy Pavlovs
Ellen Glasgow,Virginia,3,Jeopardy Pavlovs
Elly May,The Beverly Hillbillies,3,Jeopardy Pavlovs
Elsa Lanchester,The Bride of Frankenstein,3,Jeopardy Pavlovs
Elvis Presley,Graceland,5,Jeopardy Pavlovs
Elwyn Brooks,E.B. White,3,Jeopardy Pavlovs
Embryonic Cells,stem cells,3,Jeopardy Pavlovs
Emily Bronte,Wuthering Heights,7,Jeopardy Pavlovs
Emily Dickinson's,Amherst,3,Jeopardy Pavlovs
Emma Thompson,Sense and Sensibility,3,Jeopardy Pavlovs
Emperor Menelik II,Addis Ababa,3,Jeopardy Pavlovs
Emperor Of Austria,Hungary,3,Jeopardy Pavlovs
Emperor Of Ethiopia,Haile Selassie,5,Jeopardy Pavlovs
Emperor Of Mexico,Maximilian,7,Jeopardy Pavlovs
Emperor Of The Romans,Charlemagne,3,Jeopardy Pavlovs
Emperor Species,the penguin,4,Jeopardy Pavlovs
Empire Apple,New York,3,Jeopardy Pavlovs
Empire State,New York,3,Jeopardy Pavlovs
Empress Of India,Queen Victoria,4,Jeopardy Pavlovs
Empress Of Mexico,Carlotta,3,Jeopardy Pavlovs
Empty Orchestra,karaoke,3,Jeopardy Pavlovs
En Route,Howard Hughes,3,Jeopardy Pavlovs
Enemy Ships,Privateers,3,Jeopardy Pavlovs
Energy Drink,Red Bull,6,Jeopardy Pavlovs
England And Ireland,the Isle of Man,3,Jeopardy Pavlovs
English Architect,Wren,3,Jeopardy Pavlovs
English Astronomer,Edmond Halley,6,Jeopardy Pavlovs
English Channel,Gertrude Ederle,7,Jeopardy Pavlovs
English City,Canterbury,3,Jeopardy Pavlovs
English Defeated,the Spanish Armada,4,Jeopardy Pavlovs
English Language,Noah Webster,3,Jeopardy Pavlovs
English Poet,John Milton,3,Jeopardy Pavlovs
English Romantic Poet,John Keats,3,Jeopardy Pavlovs
English Title,Remembrance of Things Past,3,Jeopardy Pavlovs
Enter Sandman,Metallica,5,Jeopardy Pavlovs
Entertainment Tonight,John Tesh,5,Jeopardy Pavlovs
Environmental Group,Greenpeace,3,Jeopardy Pavlovs
Epstein-barr Virus,Mononucleosis,3,Jeopardy Pavlovs
Equality State,Wyoming,5,Jeopardy Pavlovs
Equestrian Event,Dressage,5,Jeopardy Pavlovs
Eric Blair,George Orwell,5,Jeopardy Pavlovs
Eric Carle,The Very Hungry Caterpillar,4,Jeopardy Pavlovs
Eric Heiden,speed skating,3,Jeopardy Pavlovs
Eric McCormack & Debra Messing,Will and Grace,3,Jeopardy Pavlovs
Eric Schlosser,Fast Food Nation,3,Jeopardy Pavlovs
Eric Van,Robert Ludlum,3,Jeopardy Pavlovs
Erica Jong,Fear of Flying,3,Jeopardy Pavlovs
Erica Kane,All My Children,4,Jeopardy Pavlovs
Erich Maria Remarque,All Quiet On The Western Front,6,Jeopardy Pavlovs
Erich Segal,Love Story,8,Jeopardy Pavlovs
Erin Brockovich,Julia Roberts,3,Jeopardy Pavlovs
Erle Stanley Gardner,Perry Mason,6,Jeopardy Pavlovs
Ernest Hemingway,Gertrude Stein,3,Jeopardy Pavlovs
Ernest Morial,New Orleans,3,Jeopardy Pavlovs
Erskine Caldwell,Tobacco Road,6,Jeopardy Pavlovs
Escape Artist,Harry Houdini,4,Jeopardy Pavlovs
Estes Kefauver,Adlai Stevenson,3,Jeopardy Pavlovs
Esther Greenwood,Sylvia Plath,3,Jeopardy Pavlovs
Ethan Frome,Edith Wharton,5,Jeopardy Pavlovs
Ethan Hunt,Mission: Impossible,3,Jeopardy Pavlovs
Ethiopian Capital,Addis Ababa,5,Jeopardy Pavlovs
Ethnic Group,the Basques,5,Jeopardy Pavlovs
Ethnic Groups,Indonesia,3,Jeopardy Pavlovs
Eugene Gant,"Look Homeward, Angel",3,Jeopardy Pavlovs
Europe And Asia,Istanbul,3,Jeopardy Pavlovs
European Capital,Copenhagen,3,Jeopardy Pavlovs
European City,Amsterdam,4,Jeopardy Pavlovs
European Grand Duchy,Luxembourg,3,Jeopardy Pavlovs
European Island,Iceland,3,Jeopardy Pavlovs
European Recovery,George Marshall,3,Jeopardy Pavlovs
Eva Duarte,Juan Peron,3,Jeopardy Pavlovs
Eva Marie Saint,On The Waterfront,3,Jeopardy Pavlovs
Evan Hunter,Ed McBain,3,Jeopardy Pavlovs
Evelyn Waugh,Brideshead Revisited,5,Jeopardy Pavlovs
Even Cowgirls Get The Blues,Tom Robbins,3,Jeopardy Pavlovs
Evergreen State,Washington,4,Jeopardy Pavlovs
Every Continent,Antarctica,3,Jeopardy Pavlovs
Every Minute,P.T. Barnum,3,Jeopardy Pavlovs
Everybody Loves Somebody,Dean Martin,4,Jeopardy Pavlovs
Everybody Wants To Rule The World,Tears for Fears,3,Jeopardy Pavlovs
Everybody's Talkin,Midnight Cowboy,3,Jeopardy Pavlovs
Everything's Better With,Blue Bonnet,3,Jeopardy Pavlovs
Evil Dead,Sam Raimi,3,Jeopardy Pavlovs
Excuse My Dust,Dorothy Parker,3,Jeopardy Pavlovs
Execution Device,the guillotine,4,Jeopardy Pavlovs
Executive Privilege,Richard Nixon,3,Jeopardy Pavlovs
Exemplary Tales,Miguel de Cervantes,3,Jeopardy Pavlovs
Exhaust Gases,the afterburners,3,Jeopardy Pavlovs
Expensive Spice,Saffron,4,Jeopardy Pavlovs
Experimental Medicine,Ivan Pavlov,3,Jeopardy Pavlovs
F Scott Fitzgerald's,The Last Tycoon,3,Jeopardy Pavlovs
FW Murnau,Nosferatu,3,Jeopardy Pavlovs
Fabled City,El Dorado,3,Jeopardy Pavlovs
Factor Viii,Hemophilia,3,Jeopardy Pavlovs
Fahrenheit 451,Ray Bradbury,5,Jeopardy Pavlovs
Fair Lady,Audrey Hepburn,4,Jeopardy Pavlovs
Fair Lane,Henry Ford,5,Jeopardy Pavlovs
Fair Winds,Buenos Aires,4,Jeopardy Pavlovs
Fairy Godmother,Cinderella,8,Jeopardy Pavlovs
Fairy Queen,Titania,3,Jeopardy Pavlovs
Fairy Tale Author,Hans Christian Andersen,3,Jeopardy Pavlovs
Fairy Tale Girl,Goldilocks,4,Jeopardy Pavlovs
Falkland Islands,Margaret Thatcher,3,Jeopardy Pavlovs
Fall River Legend,Lizzie Borden,4,Jeopardy Pavlovs
Fallen Woman,La Traviata,3,Jeopardy Pavlovs
Falling Bodies,Galileo,3,Jeopardy Pavlovs
False Step,faux pas,3,Jeopardy Pavlovs
Family Matters,Steve Urkel,5,Jeopardy Pavlovs
Family Ties,Michael J. Fox,7,Jeopardy Pavlovs
Family Tree,Pedigree,3,Jeopardy Pavlovs
Famous Duel,Aaron Burr,3,Jeopardy Pavlovs
Famous Pass,the Khyber Pass,3,Jeopardy Pavlovs
Famous Ride,Paul Revere,3,Jeopardy Pavlovs
Fancy Free,Jerome Robbins,3,Jeopardy Pavlovs
Fancy Fungi,truffles,6,Jeopardy Pavlovs
Fannie Mae,Freddie Mac,3,Jeopardy Pavlovs
Fanny Brice,Funny Girl,4,Jeopardy Pavlovs
Far From The Madding Crowd,Thomas Hardy,9,Jeopardy Pavlovs
Farewell My Lovely,Raymond Chandler,3,Jeopardy Pavlovs
Farley Granger,Strangers on a Train,3,Jeopardy Pavlovs
Fascist Leader,Benito Mussolini,4,Jeopardy Pavlovs
Fascist Party,Benito Mussolini,3,Jeopardy Pavlovs
Fast Car,Tracy Chapman,4,Jeopardy Pavlovs
Fast During,Ramadan,3,Jeopardy Pavlovs
Fast Food Chain,Burger King,4,Jeopardy Pavlovs
Faster Than,Chuck Yeager,4,Jeopardy Pavlovs
Fastest Cat,Cheetah,4,Jeopardy Pavlovs
Father Damien,Molokai,5,Jeopardy Pavlovs
Father Knows Best,Robert Young,3,Jeopardy Pavlovs
Father Michael,the Knights of Columbus,3,Jeopardy Pavlovs
Father Of Comedy,Aristophanes,3,Jeopardy Pavlovs
Father Of Europe,Charlemagne,3,Jeopardy Pavlovs
Father Of History,Herodotus,5,Jeopardy Pavlovs
Father Of Medicine,Hippocrates,6,Jeopardy Pavlovs
Father Of Modern Philosophy,Rene Descartes,4,Jeopardy Pavlovs
Father Of The American Revolution,Samuel Adams,3,Jeopardy Pavlovs
Father Of The H-bomb,Edward Teller,3,Jeopardy Pavlovs
Father of the American Navy,John Paul Jones,3,Jeopardy Pavlovs
Fathers And Sons,Ivan Turgenev,8,Jeopardy Pavlovs
Fats Domino,Blueberry Hill,3,Jeopardy Pavlovs
Favorite Wife,the Taj Mahal,3,Jeopardy Pavlovs
Faxa Bay,Iceland,3,Jeopardy Pavlovs
Fbi Director,J. Edgar Hoover,4,Jeopardy Pavlovs
Fear And Loathing In Las Vegas,Hunter S. Thompson,4,Jeopardy Pavlovs
Fear Of Flying,Erica Jong,8,Jeopardy Pavlovs
Fear Of Spiders,Arachnophobia,3,Jeopardy Pavlovs
Fear Street,R.L. Stine,3,Jeopardy Pavlovs
Feature Of Jupiter,the Great Red Spot,3,Jeopardy Pavlovs
11-Feb,Thomas Edison,3,Jeopardy Pavlovs
February 12 1809,Abraham Lincoln,5,Jeopardy Pavlovs
14-Feb,Saint Valentine,4,Jeopardy Pavlovs
23-Feb,Samuel Pepys,3,Jeopardy Pavlovs
27-Feb,Chelsea Clinton,3,Jeopardy Pavlovs
Federal Holiday,Martin Luther King Day,3,Jeopardy Pavlovs
Federal Reserve,Alan Greenspan,5,Jeopardy Pavlovs
Federated States,Micronesia,6,Jeopardy Pavlovs
Feet Tall,a giraffe,3,Jeopardy Pavlovs
Felicity Huffman,Desperate Housewives,3,Jeopardy Pavlovs
Felix Hoenikker,"Kurt Vonnegut, Jr",3,Jeopardy Pavlovs
Female Director,Jane Campion,3,Jeopardy Pavlovs
Female Impressionist,Mary Cassatt,3,Jeopardy Pavlovs
Female Saint,Joan of Arc,4,Jeopardy Pavlovs
Fencing Material,Barbed Wire,4,Jeopardy Pavlovs
Ferde Grofe,the Grand Canyon Suite,3,Jeopardy Pavlovs
Ferdinand Marcos,the Philippines,4,Jeopardy Pavlovs
Fermented Cabbage Dish,Sauerkraut,6,Jeopardy Pavlovs
Fern Hill,Dylan Thomas,3,Jeopardy Pavlovs
Ferris Bueller,Matthew Broderick,3,Jeopardy Pavlovs
Fess Parker,Davey Crockett,3,Jeopardy Pavlovs
Fete Nationale,Bastille Day,3,Jeopardy Pavlovs
Field Museum,Chicago,5,Jeopardy Pavlovs
Field Type,a cricket,3,Jeopardy Pavlovs
Fifth Book,Deuteronomy,4,Jeopardy Pavlovs
Fifth Symphony,Ludwig van Beethoven,5,Jeopardy Pavlovs
Fight Promoter,Don King,4,Jeopardy Pavlovs
Film Critic,Roger Ebert,3,Jeopardy Pavlovs
Film Festival,Sundance,4,Jeopardy Pavlovs
Film Series,Star Wars,6,Jeopardy Pavlovs
Final Battle,Armageddon,3,Jeopardy Pavlovs
Finca Vigia,Ernest Hemingway,4,Jeopardy Pavlovs
Fingal's Cave,Felix Mendelssohn,3,Jeopardy Pavlovs
Finger Lickin' Good,Kentucky Fried Chicken,3,Jeopardy Pavlovs
Finlandia Hall,Helsinki,3,Jeopardy Pavlovs
Finnegans Wake,James Joyce,4,Jeopardy Pavlovs
Finnish Capital,Helsinki,3,Jeopardy Pavlovs
Finnish-american Architect,Eero Saarinen,3,Jeopardy Pavlovs
Firing Line,William F. Buckley,3,Jeopardy Pavlovs
First 3,the trifecta,3,Jeopardy Pavlovs
First African-american,Dr. Ralph Bunche,3,Jeopardy Pavlovs
First American Woman,Sally Ride,8,Jeopardy Pavlovs
First Appeared,In God We Trust,3,Jeopardy Pavlovs
First Artificial Satellite,Sputnik,3,Jeopardy Pavlovs
First Atomic Bomb,New Mexico,4,Jeopardy Pavlovs
First Baseman,Mark McGwire,5,Jeopardy Pavlovs
First Battle,Bull Run,4,Jeopardy Pavlovs
First Black Heavyweight,Jack Johnson,5,Jeopardy Pavlovs
First Book Of Fairy Tales,Hans Christian Andersen,3,Jeopardy Pavlovs
First Chief Justice,John Jay,5,Jeopardy Pavlovs
First Christian Martyr,Saint Stephen,5,Jeopardy Pavlovs
First Daughter,Amy Carter,3,Jeopardy Pavlovs
First English Child,Virginia Dare,4,Jeopardy Pavlovs
First European,Australia,3,Jeopardy Pavlovs
First Gospel Writer,Matthew,3,Jeopardy Pavlovs
First Governor,the Plymouth Colony,3,Jeopardy Pavlovs
First Japanese,Emperor Hirohito,3,Jeopardy Pavlovs
First King,Victor Emmanuel,3,Jeopardy Pavlovs
First Lady From Plains,Rosalynn Carter,3,Jeopardy Pavlovs
First Lady Of The American,Helen Hayes,4,Jeopardy Pavlovs
First Liquid,Robert Goddard,3,Jeopardy Pavlovs
First Mate,Starbuck,3,Jeopardy Pavlovs
First National Park,Yellowstone National Park,4,Jeopardy Pavlovs
First Permanent English,Jamestown,3,Jeopardy Pavlovs
First Prime Minister Of Independent,Jawaharlal Nehru,3,Jeopardy Pavlovs
First Roman Emperor,Caesar Augustus,5,Jeopardy Pavlovs
First Russian,Ivan the Terrible,4,Jeopardy Pavlovs
First Satellite,Sputnik,3,Jeopardy Pavlovs
First Saturday,the Kentucky Derby,3,Jeopardy Pavlovs
First Signer,John Hancock,3,Jeopardy Pavlovs
First Skyscraper,Chicago,3,Jeopardy Pavlovs
First Sold,Stilton,3,Jeopardy Pavlovs
First Stage,Boosters,3,Jeopardy Pavlovs
First Time,Like A Virgin,3,Jeopardy Pavlovs
First Toast,the best man,3,Jeopardy Pavlovs
First Us,John Adams,3,Jeopardy Pavlovs
First Voyage,Santa Maria,3,Jeopardy Pavlovs
First Woman Governor,Wyoming,4,Jeopardy Pavlovs
Fisherman's Wharf,San Francisco,6,Jeopardy Pavlovs
Fishing Boat,The Perfect Storm,3,Jeopardy Pavlovs
Five Easy Pieces,Jack Nicholson,3,Jeopardy Pavlovs
Five Weeks In A Balloon,Jules Verne,4,Jeopardy Pavlovs
Flag Day,Pennsylvania,3,Jeopardy Pavlovs
Flamingo Hotel,Bugsy Siegel,3,Jeopardy Pavlovs
Flammable Gas,Propane,3,Jeopardy Pavlovs
Flap Of Cartilage,the epiglottis,6,Jeopardy Pavlovs
Flappers And Philosophers,F. Scott Fitzgerald,4,Jeopardy Pavlovs
Flat Bread,Tortilla,3,Jeopardy Pavlovs
Flat Shoe,Espadrilles,3,Jeopardy Pavlovs
Flat Water,Nebraska,3,Jeopardy Pavlovs
Flemish Cartographer,Gerard Mercator,6,Jeopardy Pavlovs
Flemish Master,Peter Paul Rubens,5,Jeopardy Pavlovs
Flew 60,Joseph Heller,3,Jeopardy Pavlovs
Flexible Armor,Chain Mail,3,Jeopardy Pavlovs
Flightless Birds,Penguins,4,Jeopardy Pavlovs
Florentine Author,Niccolo Machiavelli,3,Jeopardy Pavlovs
Florentine Family,The Medicis,5,Jeopardy Pavlovs
Florentine Pieta,Michelangelo,3,Jeopardy Pavlovs
Florida Congressman,Claude Pepper,3,Jeopardy Pavlovs
Florida Governor,Jeb Bush,4,Jeopardy Pavlovs
Florida Keys,Key West,4,Jeopardy Pavlovs
Florida Lake,Lake Okeechobee,4,Jeopardy Pavlovs
Florida National Park,the Everglades,5,Jeopardy Pavlovs
Florida Theme,Walt Disney World,4,Jeopardy Pavlovs
Flow Of Charged Particles,the solar wind,3,Jeopardy Pavlovs
Flower Petals,Potpourri,3,Jeopardy Pavlovs
Flows Out,Lake Michigan,3,Jeopardy Pavlovs
Fluffy Silk,Chiffon,3,Jeopardy Pavlovs
Fluffy Type,Chiffon,3,Jeopardy Pavlovs
Fluid Pressure,glaucoma,3,Jeopardy Pavlovs
Flute Family,a piccolo,3,Jeopardy Pavlovs
Flying Boat,The Spruce Goose,4,Jeopardy Pavlovs
Flying Machine,Leonardo da Vinci,3,Jeopardy Pavlovs
Folding Paper,Origami,4,Jeopardy Pavlovs
Folk Artist,Grandma Moses,3,Jeopardy Pavlovs
Folk Hero,John Henry,3,Jeopardy Pavlovs
Folk Singer,Joan Baez,3,Jeopardy Pavlovs
Fond Du,Wisconsin,3,Jeopardy Pavlovs
Food Warm,a chafing dish,3,Jeopardy Pavlovs
Fool For Love,Sam Shepard,4,Jeopardy Pavlovs
Fools Rush In Where Angels,Fear to tread,3,Jeopardy Pavlovs
Football Game,the kickoff,4,Jeopardy Pavlovs
For Me and My Gal,Gene Kelly,3,Jeopardy Pavlovs
Forbidden Dance,the lambada,3,Jeopardy Pavlovs
Forced March,the Cherokee,3,Jeopardy Pavlovs
Ford Madox,Ford Madox Ford,3,Jeopardy Pavlovs
Ford's Theater,John Wilkes Booth,3,Jeopardy Pavlovs
Foreign Capital,Mexico City,3,Jeopardy Pavlovs
Forest Fire Prevention,Smokey the Bear,3,Jeopardy Pavlovs
Forest Of Arden,As You Like It,5,Jeopardy Pavlovs
Forest Primeval,Evangeline,3,Jeopardy Pavlovs
Forest Service,Agriculture,3,Jeopardy Pavlovs
Form Of Carbon,Graphite,5,Jeopardy Pavlovs
Form Of Food Poisoning,Botulism,3,Jeopardy Pavlovs
Former British Prime Minister,Margaret Thatcher,3,Jeopardy Pavlovs
Former Cbs,Walter Cronkite,3,Jeopardy Pavlovs
Former Child Star,Shirley Temple,3,Jeopardy Pavlovs
Former Crown Colony,Hong Kong,3,Jeopardy Pavlovs
Former Slave,Frederick Douglass,6,Jeopardy Pavlovs
Former Spouse,Alimony,3,Jeopardy Pavlovs
Former Ssr,the Ukraine,3,Jeopardy Pavlovs
Former Vp,Aaron Burr,3,Jeopardy Pavlovs
Forrest Gump,Tom Hanks,7,Jeopardy Pavlovs
Fort Dearborn,Chicago,3,Jeopardy Pavlovs
Fort Dix,New Jersey,3,Jeopardy Pavlovs
Fort McHenry,Francis Scott Key,3,Jeopardy Pavlovs
Fort Robinson,Crazy Horse,4,Jeopardy Pavlovs
Fort Sill,Geronimo,4,Jeopardy Pavlovs
Fort Ticonderoga,Ethan Allen,4,Jeopardy Pavlovs
Fort Wayne,Indiana,3,Jeopardy Pavlovs
Fosbury Flop,the high jump,3,Jeopardy Pavlovs
Found Livingstone,Henry Stanley,4,Jeopardy Pavlovs
Foundation's Edge,Isaac Asimov,3,Jeopardy Pavlovs
Founding Father,Benjamin Franklin,3,Jeopardy Pavlovs
Fountain Of Flowers,Bloemfontein,3,Jeopardy Pavlovs
Four Freedoms,Norman Rockwell,3,Jeopardy Pavlovs
Four Legs Good Two Legs Bad,Animal Farm,3,Jeopardy Pavlovs
Four Quartets,T.S. Eliot,4,Jeopardy Pavlovs
Fourteen Points,Woodrow Wilson,4,Jeopardy Pavlovs
Fourth Crusade,Constantinople,4,Jeopardy Pavlovs
Fourth President,James Madison,3,Jeopardy Pavlovs
Fourth Voyage,Christopher Columbus,5,Jeopardy Pavlovs
Fox News,Chris Wallace,3,Jeopardy Pavlovs
Fox Show,Family Guy,3,Jeopardy Pavlovs
Fox Sitcom,Married... With Children,3,Jeopardy Pavlovs
France And Spain,Andorra,6,Jeopardy Pavlovs
France's Louis,Bourbon,3,Jeopardy Pavlovs
Frances Farmer,Jessica Lange,3,Jeopardy Pavlovs
Francis II,the Holy Roman Empire,5,Jeopardy Pavlovs
Francis Marion,The Swamp Fox,4,Jeopardy Pavlovs
Francis Scott Key Bridge,Baltimore,3,Jeopardy Pavlovs
Francois Mitterand,Jacques Chirac,3,Jeopardy Pavlovs
Francoise Gilot,Pablo Picasso,4,Jeopardy Pavlovs
Frank Abagnale,Catch Me If You Can,3,Jeopardy Pavlovs
Frank Butler,Annie Oakley,5,Jeopardy Pavlovs
Frank Drebin,Leslie Nielsen,3,Jeopardy Pavlovs
Frank Epperson,the popsicle,3,Jeopardy Pavlovs
Frank Gorshin,The Riddler,3,Jeopardy Pavlovs
Frank Seiberling,Goodyear,3,Jeopardy Pavlovs
Frankie Muniz,Malcolm In The Middle,4,Jeopardy Pavlovs
Frankish King,Charlemagne,4,Jeopardy Pavlovs
Franklin Pierce,Nathaniel Hawthorne,3,Jeopardy Pavlovs
Franz Ferdinand,Archduke,3,Jeopardy Pavlovs
Franz Lehar,The Merry Widow,3,Jeopardy Pavlovs
Fred Gipson,Old Yeller,4,Jeopardy Pavlovs
Fred MacMurray,My Three Sons,3,Jeopardy Pavlovs
Freddy Krueger,A Nightmare on Elm Street,3,Jeopardy Pavlovs
Frederic Henry,A Farewell to Arms,4,Jeopardy Pavlovs
Frederick Ashton,Cinderella,3,Jeopardy Pavlovs
Frederick Banting,Insulin,4,Jeopardy Pavlovs
Frederick The Great,Prussia,3,Jeopardy Pavlovs
Free Press,Detroit,5,Jeopardy Pavlovs
Free Radical,an electron,3,Jeopardy Pavlovs
Free To Choose,Milton Friedman,3,Jeopardy Pavlovs
Freedom 7,Alan Shepard,3,Jeopardy Pavlovs
Freeman's Farm,Saratoga,3,Jeopardy Pavlovs
Freeze Yer Gizzard Blizzard Run,Minnesota,3,Jeopardy Pavlovs
Freight Train,Caboose,4,Jeopardy Pavlovs
French Agents Demanded,the XYZ Affair,3,Jeopardy Pavlovs
French Army,Dreyfus,3,Jeopardy Pavlovs
French Cardinal,Cardinal Richelieu,3,Jeopardy Pavlovs
French Chemist,Louis Pasteur,5,Jeopardy Pavlovs
French City,Avignon,6,Jeopardy Pavlovs
French Doctor,the guillotine,3,Jeopardy Pavlovs
French Emperor,a Napoleon,8,Jeopardy Pavlovs
French Engineer,Gustave Eiffel,5,Jeopardy Pavlovs
French Guiana,Cayenne,3,Jeopardy Pavlovs
French Holiday,Bastille Day,5,Jeopardy Pavlovs
French Leader,Napoleon,4,Jeopardy Pavlovs
French Legion Of Honor,Mary Cassatt,3,Jeopardy Pavlovs
French Mathematician,Blaise Pascal,3,Jeopardy Pavlovs
French Novel,Three Musketeers,4,Jeopardy Pavlovs
French Novelist,Emile Zola,3,Jeopardy Pavlovs
French Palace,Versailles,4,Jeopardy Pavlovs
French Philosopher,Rene Descartes,3,Jeopardy Pavlovs
French Phrase,Ambulance,3,Jeopardy Pavlovs
French Polynesia,Papeete,3,Jeopardy Pavlovs
French President,Charles de Gaulle,8,Jeopardy Pavlovs
French Protestants,the Huguenots,10,Jeopardy Pavlovs
French Queen,Marie Antoinette,7,Jeopardy Pavlovs
French Saint,Joan of Arc,3,Jeopardy Pavlovs
French Scientist,Louis Pasteur,3,Jeopardy Pavlovs
French Sculptor,Auguste Rodin,8,Jeopardy Pavlovs
French Town,Lourdes,3,Jeopardy Pavlovs
Fresh Prince,Will Smith,3,Jeopardy Pavlovs
Fresh Water,Lake Baikal,4,Jeopardy Pavlovs
Freshwater Crustaceans,Crayfish,3,Jeopardy Pavlovs
Freshwater Lake,Lake Tanganyika,3,Jeopardy Pavlovs
Freud Work,The Interpretation of Dreams,3,Jeopardy Pavlovs
Frida Kahlo,Diego Rivera,4,Jeopardy Pavlovs
Fried Eggs,Huevos rancheros,3,Jeopardy Pavlovs
Friendly Skies,United Airlines,3,Jeopardy Pavlovs
Fritz Haber,Ammonia,3,Jeopardy Pavlovs
Fritz Lang,Metropolis,6,Jeopardy Pavlovs
Frog Kick,the breaststroke,3,Jeopardy Pavlovs
From the Earth to the Moon,Jules Verne,4,Jeopardy Pavlovs
Front Teeth,Incisors,3,Jeopardy Pavlovs
Frozen Subsoil,Permafrost,3,Jeopardy Pavlovs
Fruit Comes,grapefruit,3,Jeopardy Pavlovs
Fruit Juice,cranberry juice,3,Jeopardy Pavlovs
Fruit Sugar,Fructose,3,Jeopardy Pavlovs
Full Moon,a werewolf,3,Jeopardy Pavlovs
Full Speed,Mobile Bay,3,Jeopardy Pavlovs
Funky Bunch,Marky Mark,4,Jeopardy Pavlovs
Future British Prime Minister,Winston Churchill,3,Jeopardy Pavlovs
Future Chief Justice,Earl Warren,3,Jeopardy Pavlovs
Future First Lady,Eleanor Roosevelt,3,Jeopardy Pavlovs
Future Prime Minister,Winston Churchill,3,Jeopardy Pavlovs
GK Chesterton,Father Brown,4,Jeopardy Pavlovs
Gabriel Garcia Marquez,Love in the Time of Cholera,3,Jeopardy Pavlovs
Galina Ulanova,the Bolshoi,4,Jeopardy Pavlovs
Game Bird,the pheasant,4,Jeopardy Pavlovs
Game Of Death,Bruce Lee,3,Jeopardy Pavlovs
Game Show Host,Bob Barker,3,Jeopardy Pavlovs
Game System,Nintendo,3,Jeopardy Pavlovs
Games Played,"Cal Ripken, Jr.",4,Jeopardy Pavlovs
Garden District,New Orleans,3,Jeopardy Pavlovs
Garden State,New Jersey,12,Jeopardy Pavlovs
Gargantua And Pantagruel,Francois Rabelais,3,Jeopardy Pavlovs
Garrison Keillor,Lake Wobegon,3,Jeopardy Pavlovs
Garry Shandling,The Larry Sanders Show,3,Jeopardy Pavlovs
Garson Kanin,Ruth Gordon,3,Jeopardy Pavlovs
Gary Busey,Buddy Holly,4,Jeopardy Pavlovs
Gary Gygax,Dungeons and Dragons,3,Jeopardy Pavlovs
Gary Hart,Donna Rice,3,Jeopardy Pavlovs
Gary Oldman,Air Force One,4,Jeopardy Pavlovs
Gaston Leroux,The Phantom of the Opera,3,Jeopardy Pavlovs
Gather Ye,Rosebuds,3,Jeopardy Pavlovs
Gavrilo Princip,Archduke Franz Ferdinand,3,Jeopardy Pavlovs
Geena Davis,Thelma and Louise,5,Jeopardy Pavlovs
Gena Rowlands,John Cassavetes,4,Jeopardy Pavlovs
Gene Kelly,An American in Paris,3,Jeopardy Pavlovs
Gene Tunney,Jack Dempsey,7,Jeopardy Pavlovs
Gene Wilder,Young Frankenstein,3,Jeopardy Pavlovs
General Circulation,Susan B. Anthony,3,Jeopardy Pavlovs
General Foods,Birdseye,3,Jeopardy Pavlovs
General Hospital,Rick Springfield,3,Jeopardy Pavlovs
General Lee,The Dukes of Hazzard,3,Jeopardy Pavlovs
General Matthew Ridgway,Douglas MacArthur,3,Jeopardy Pavlovs
General Mills,Cheerios,4,Jeopardy Pavlovs
General Sherman,Sequoia,5,Jeopardy Pavlovs
General Theory,relativity,3,Jeopardy Pavlovs
Genesis 11,the Tower of Babel,5,Jeopardy Pavlovs
Genesis 19,Sodom and Gomorrah,4,Jeopardy Pavlovs
Genie In A Bottle,Christina Aguilera,4,Jeopardy Pavlovs
Gentleman Caller,The Glass Menagerie,5,Jeopardy Pavlovs
Gentleman Jim,Jim Corbett,3,Jeopardy Pavlovs
Gentlemen Prefer Blondes,Marilyn Monroe,3,Jeopardy Pavlovs
Genus Agapornis,Lovebirds,3,Jeopardy Pavlovs
Genus Hippocampus,Seahorse,3,Jeopardy Pavlovs
Geodesic Dome,Buckminster Fuller,4,Jeopardy Pavlovs
Geoffrey Rush,Peter Sellers,4,Jeopardy Pavlovs
Geographic Center,North Dakota,3,Jeopardy Pavlovs
Geometric Shape,a triangle,5,Jeopardy Pavlovs
George And Lennie,Of Mice and Men,3,Jeopardy Pavlovs
George Bernard Shaw,Man and Superman,3,Jeopardy Pavlovs
George Clooney,The Perfect Storm,3,Jeopardy Pavlovs
George Costanza,Jason Alexander,3,Jeopardy Pavlovs
George Crum,potato chips,3,Jeopardy Pavlovs
George Jones,Tammy Wynette,3,Jeopardy Pavlovs
George Lucas,Star Wars,3,Jeopardy Pavlovs
George Nissen,a trampoline,5,Jeopardy Pavlovs
